Ward Name,Street Name,Longitude,Latitude,Area (m²),Width (m),Length (m),Land Type,Legal Status,House Direction,Property Features,Price
Phường Hòa An,Đường Ngô Nhân Tịnh,108.176704,16.05176,70.0,4.4699,15.6,1,1,6.0,['3'],2750000000
Phường Hòa Xuân,Đường Nhân Hòa 3,108.21068,15.982146,100.0,5.0,20.0,2,1,5.0,['1'],2750000000
Phường Hoà Quý,"Đường 5,5m",108.23342,15.982958,100.0,5.0,20.0,2,1,8.0,['1'],2750000000
Xã Hòa Phước,Đường Huỳnh Tịnh Của,108.20644,15.981932,117.5,5.0,23.5,1,1,2.0,['3'],2750000000
Phường Hòa Hiệp Nam,Đường Võ Tự,108.12908,16.096098,100.0,5.0,20.0,2,1,6.0,['1'],2750000000
Phường Hòa Cường Bắc,Bình An 7,108.21629,16.038946,57.0,5.6999,10.0,1,1,7.0,['3'],2750000000
Phường Hòa Thuận Tây,Nguyễn Thanh Hãn,108.2081,16.047794,52.0,6.5,8.0,1,1,6.0,['3'],2750000000
Phường Phước Mỹ,Đường Chính Hữu,108.23987,16.063278,60.0,4.0,12.0,1,1,6.0,['1'],2780000000
Phường Hòa Xuân,Đường Kiều Phụng,108.21192,15.982758,100.0,5.0,20.0,1,1,1.0,['1'],2780000000
Phường Thạc Gián,Đường Lê Đình Lý,108.21114,16.059872,54.0,6.0,9.0,1,1,6.0,['3'],2780000000
Phường Hòa Xuân,Đường Kiều Phụng,108.21192,15.982758,100.0,5.0,20.0,1,1,1.0,['1'],2780000000
Phường Hòa Xuân,Đường Kiều Phụng,108.21192,15.982758,100.0,5.0,20.0,2,1,1.0,['1'],2780000000
Phường Phước Mỹ,Đường Chính Hữu,108.23987,16.063278,60.0,3.5999,17.0,1,1,2.0,['2'],2785000000
Phường Hòa Hiệp Nam,Đường Trung Lập 18,108.12493,16.094494,125.0,5.0,25.0,1,1,5.0,['1'],2790000000
Xã Hòa Châu,Đường Kha Vạng Cân,108.20226,15.997974,100.0,5.0,20.0,1,1,8.0,['3'],2800000000
Phường Hòa Hiệp Nam,Đường Hàm Trung 4,108.132645,16.101484,133.0,5.0,26.6,1,1,2.0,['3'],2800000000
Phường Hòa Hiệp Nam,Đường Đào Công Soạn,108.13869,16.099403,75.0,7.0,12.0,1,1,7.0,['1'],2800000000
Phường Hải Châu  I,Đường Nguyễn Chí Thanh,108.22111,16.071396,54.0,5.0,10.8,1,1,5.0,['2'],2800000000
Phường Mân Thái,Đường Lê Văn Thứ,108.24445,16.085228,38.0,3.7,10.0,1,1,8.0,['1'],2800000000
Xã Hòa Ninh,Đỗ Phát,108.01244,16.048275,309.0,10.0,40.46999999999999,1,1,3.0,['1'],2800000000
Phường Hòa Cường Bắc,Đường Dương Thường,108.21982,16.0458,57.0,5.03,11.33200795228628,1,1,1.0,['3'],2800000000
Phường Hòa Thuận Tây,Đường Lê Đình Lý,108.20979,16.05575,54.0,5.0,10.8,1,1,7.0,"['2', ' 1']",2800000000
Phường Hòa An,Đường Ngô Nhân Tịnh,108.176704,16.05176,70.0,4.5,16.0,1,1,7.0,['2'],2800000000
Phường Mân Thái,Đường Ngô Quyền,108.24073,16.086813,80.0,4.5,17.0,1,1,8.0,['2'],2800000000
Phường Chính Gián,Đường Thái Thị Bôi,108.19654,16.068388,62.0,5.0,12.4,1,1,6.0,"['1', ' 2']",2800000000
Phường Tân Chính,Điện biên phủ,108.21032,16.069942,61.0,5.0,12.2,1,1,6.0,"['1', ' 2', ' 3']",2820000000
Phường Hòa Khánh Bắc,Xuân Thiều 37,108.1463,16.09106,139.0,10.0,13.8999,1,1,5.0,"['1', ' 6']",2820000000
Phường Chính Gián,Đường Điện Biên Phủ,108.19882,16.06571,61.0,5.0,12.2,1,1,6.0,"['2', ' 3']",2820000000
Phường Hòa Hiệp Nam,Đường Xuân Thiều 23,108.1387,16.100037,96.0,4.5,21.2999,1,1,2.0,['3'],2850000000
Phường Hòa Hiệp Nam,Đường Hàm Trung 4,108.132645,16.101484,133.0,7.0,19.0,1,1,7.0,['3'],2850000000
Phường Hoà Hải,Đường Bà Bang Nhãn,108.25495,16.009989,130.0,4.3,30.0,1,1,7.0,"['1', ' 2']",2850000000
Xã Hòa Châu,Bầu Cầu 25,108.20208,15.990379,100.0,5.0,20.0,1,1,7.0,['1'],2850000000
Phường Hoà Quý,Đường Khuê Đông,108.235405,15.9857,100.0,5.0,20.0,2,1,2.0,['1'],2850000000
Phường Hòa Khánh Bắc,Đường Xuân Thiều 37,108.1463,16.09106,70.0,5.0,14.0,1,1,5.0,['1'],2850000000
Phường Hoà Quý,Đường Hòa Bình 1,108.23049,15.989193,144.0,5.0,28.7999,2,1,6.0,['1'],2850000000
Phường Hoà Quý,Đường Khuê Đông,108.235405,15.9857,100.0,5.0,20.0,2,1,8.0,['1'],2850000000
Phường Hoà Quý,Nguyễn Thành Thọ,108.23342,15.982958,100.0,5.0,20.0,1,1,8.0,['1'],2850000000
Phường Hoà Quý,Đường Hòa Bình 1,108.23049,15.989193,144.0,5.0,28.5,2,1,1.0,['1'],2850000000
Phường Hoà Quý,Đường Hòa Bình 1,108.23049,15.989193,144.0,5.0,28.5,2,1,1.0,['1'],2850000000
Phường Hoà Quý,Đường Trung Hòa 1,108.23278,15.992637,144.0,5.0,28.7999,1,1,4.0,['1'],2850000000
Phường Thọ Quang,Đường Võ Duy Ninh,108.24848,16.092907,87.0,5.0,17.4,1,1,6.0,['2'],2850000000
Phường Hoà Quý,Đường Hòa Bình 1,108.23049,15.989193,144.0,5.0,29.0,2,1,6.0,['1'],2850000000
Phường Hoà Quý,Nguyễn Thành Thọ,108.23342,15.982958,100.0,5.0,20.0,1,1,5.0,['1'],2850000000
Phường Hoà Hải,Đường Sơn Thủy 11,108.25367,16.009956,78.0,5.0,15.6,1,1,7.0,['1'],2850000000
Phường Hoà Quý,Đường Hòa Bình 1,108.23049,15.989193,144.0,5.0,28.8,2,1,6.0,['1'],2850000000
Phường Hòa Khánh Bắc,Xuân Thiều 37,108.13419,16.106611,69.5,5.0,13.8999,1,1,5.0,"['1', ' 6']",2850000000
Phường Hoà Quý,Nguyễn Thành Thọ,108.23342,15.982958,100.0,5.0,20.0,1,1,6.0,['1'],2850000000
Phường Thọ Quang,Đường Nguyễn Phan Vinh,108.25241,16.098799,92.0,5.0,18.4,1,1,1.0,['3'],2850000000
Phường Khuê Mỹ,Đường Nguyễn Đình Chiểu,108.24513,16.027998,64.0,4.0,16.0,1,2,3.0,['2'],2850000000
Phường Thạch Thang,Đường Ba Đình,108.218605,16.076185,51.0,5.0,10.2,1,1,8.0,['3'],2850000000
Phường Hoà Hải,Nguyễn Trọng Hợp,108.26741,15.986558,94.0,5.0,18.8,1,1,4.0,['3'],2880000000
Phường Hoà Quý,Trần Minh Thiệt,108.23342,15.982958,100.0,5.0,20.0,1,1,2.0,['1'],2890000000
Phường Hoà Quý,Đường Lê Đình Chính,108.23593,15.987786,100.0,5.0,20.0,1,1,1.0,['1'],2900000000
Phường Xuân Hà,Đường Hà Huy Tập,108.19178,16.06956,54.0,4.1599,13.3,1,1,5.0,['2'],2900000000
Phường Hoà Quý,nguyễn thành thọ,108.23342,15.982958,100.0,5.0,20.0,1,1,4.0,['1'],2900000000
Phường Hoà Quý,Đường Lưu Quang Vũ,108.22939,15.970337,100.0,5.0,20.0,1,1,8.0,['3'],2900000000
Phường Hòa Khánh Bắc,Đường Nguyễn An Ninh,108.1501,16.088913,84.0,5.0,16.7999,1,1,8.0,"['1', ' 6']",2900000000
Xã Hòa Khương,DH409,108.101364,15.955791,300.0,10.0,30.0,1,1,4.0,"['1', ' 6']",2900000000
Phường Hòa Xuân,Đường Phan Khôi,108.2145,15.9847,126.0,6.0,21.0,2,1,2.0,['1'],2900000000
Phường Hòa Xuân,Đường Liêm Lạc 18,108.21968,15.981585,115.0,5.0,23.0,2,1,5.0,['1'],2900000000
Phường Hoà Quý,Đường Lưu Quang Vũ,108.22939,15.970337,100.0,5.0,20.0,1,1,4.0,['1'],2900000000
Phường Hòa Xuân,Đường Nguyễn Quang Lâm,108.21262,15.981222,100.0,5.0,20.0,2,1,3.0,['2'],2900000000
Phường Hòa Xuân,Đường Nguyễn Quang Lâm,108.21262,15.981222,100.0,5.0,20.0,2,1,8.0,['2'],2900000000
Phường Hoà Quý,Đường Khuê Đông,108.235405,15.9857,100.0,5.0,20.0,1,1,3.0,['1'],2900000000
Phường Hòa Khánh Nam,Đường Hoàng Văn Thái,108.15827,16.053888,112.0,4.5,25.0,1,1,7.0,['1'],2910000000
Phường Hòa Hiệp Nam,Đường Trần Văn Quế,108.12539,16.09272,100.0,5.0,20.0,2,1,7.0,['1'],2930000000
Xã Hòa Sơn,DT602,108.11322,16.0452,180.0,6.0,30.0,1,1,2.0,"['1', ' 2', ' 3', ' 6']",2950000000
Phường Hòa Thọ Đông,Nguyễn Hàng ( Nối Dài),108.1992,16.012283,100.0,5.0,20.0,1,1,4.0,['3'],2950000000
Phường Hoà Quý,Đường Hằng Phương Nữ Sĩ,108.23299,15.989405,100.0,5.0,20.0,2,1,1.0,"['1', ' 6']",2950000000
Phường Hòa Minh,"Đường Trần Đình Tri, Phường Hòa Minh, Quận Liên Chiểu, Thành phố Đà Nẵng, Việt Nam",108.158394,16.084421,91.0,4.9,21.0,1,1,5.0,['3'],2950000000
Phường Hoà Hải,Đường Lý Văn Phức,108.26839,15.985329,97.0,5.0,19.0,1,1,1.0,['1'],2950000000
Phường Hòa Cường Bắc,Lê Cơ,108.22223,16.042387,52.0,5.0,10.4,1,1,2.0,"['2', ' 3']",2950000000
Phường Hòa Cường Bắc,Núi Thành,108.22192,16.039656,52.0,5.0,10.1998,1,1,3.0,['3'],2950000000
Phường Hòa Khánh Nam,Hoàng văn thái ,108.148796,16.053411,100.0,4.5,25.0,1,1,7.0,"['1', ' 6']",2950000000
Phường Thạc Gián,Đường Phạm Văn Nghị,108.20942,16.05973,94.0,6.0,15.5,1,1,5.0,['3'],2950000000
Phường Hoà Quý,Võ Chí Công,108.23758,15.99107,100.0,5.0,20.0,1,1,4.0,"['1', ' 6']",2950000000
Phường Hòa Minh,Đường Đá Mọc 2,108.166916,16.0531,80.0,5.0,16.0,1,1,7.0,['3'],2950000000
Phường Hoà Quý,Đường Hằng Phương Nữ Sĩ,108.23299,15.989405,100.0,5.0,20.0,2,1,1.0,['1'],2950000000
Phường Hòa Cường Bắc,Đường Lê Cơ,108.21992,16.042875,52.0,5.0,10.0,1,1,3.0,['2'],2950000000
Phường Hoà Hải,Đường Lý Văn Phức,108.26839,15.985329,97.0,5.0,20.0,1,1,7.0,['1'],2950000000
Phường Hòa Hiệp Nam,Đường Hàm Trung 4,108.132645,16.101484,133.0,7.0,19.0,1,1,7.0,['3'],2950000000
Phường Hòa Thọ Đông,Đường Nguyễn Hàng,108.201996,16.01751,100.0,5.0,20.0,1,1,4.0,['3'],2950000000
Phường Thạc Gián,Đường Phạm Văn Nghị,108.20942,16.05973,94.0,6.0,15.5,1,1,1.0,['3'],2950000000
Phường Hoà Quý,Đường Khuê Đông,108.235405,15.9857,100.0,5.0,20.0,1,1,8.0,['1'],2950000000
Phường Hòa Thọ Đông,Đường Trần Ngọc Sương,108.19438,16.00425,118.0,6.0,20.0,1,1,8.0,"['1', ' 3']",2950000000
Phường Hòa Hiệp Nam,Đường Lê Thương,108.124565,16.094065,117.0,5.0,23.0,2,1,8.0,['2'],2950000000
Phường Nam Dương,Đường Ông Ích Khiêm,108.21536,16.06135,60.0,4.0,15.0,1,1,2.0,['3'],2950000000
Phường Hòa Xuân,Lý Thiên Bảo,108.219955,16.001999,97.0,5.0,19.3999,1,1,2.0,"['1', ' 6']",2950000000
Phường Chính Gián,Phạm Văn Nghị,108.19994,16.066612,95.0,5.0,19.0,1,1,2.0,['3'],2950000000
Phường Thạc Gián,Đường Phạm Văn Nghị,108.20942,16.05973,94.5,6.0,15.5,1,1,4.0,['3'],2950000000
Phường Thạc Gián,Đường Phạm Văn Nghị,108.20942,16.05973,94.0,6.0,15.5,1,1,6.0,['3'],2950000000
Phường Khuê Mỹ,Đường Lê Văn Hiến,108.25057,16.023203,97.5,5.0,19.5,1,1,1.0,['1'],2970000000
Phường Mân Thái,Nam Thọ 3,108.24665,16.087246,50.0,4.0,12.5,1,1,6.0,['1'],2980000000
Phường Hoà Quý,Phi Bình 6,108.23342,15.982958,100.0,5.0,20.0,1,1,8.0,['1'],2980000000
Phường Hoà Quý,Đường Phi Bình 6,108.2354,15.999244,100.0,5.0,20.0,1,1,3.0,['1'],2980000000
Phường Hoà Hải,Đường Chu Lai,108.255646,15.992705,110.0,5.0,22.0,1,1,8.0,['1'],2980000000
Phường Hoà Quý,Đường Phi Bình 6,108.2354,15.999244,100.0,5.0,20.0,1,1,7.0,['1'],2980000000
Phường Hòa Minh,Đường Hòa Mỹ 8,108.16437,16.057531,97.0,5.0,19.3999,1,1,6.0,"['1', ' 6']",2980000000
Phường Thọ Quang,Đường Nam Thọ 3,108.247826,16.092232,50.0,4.0,13.0,1,1,3.0,['1'],2980000000
Phường Hòa Minh,Đường Nguyễn Thị Cận,108.16875,16.041761,102.0,5.0,22.0,1,1,8.0,['1'],2980000000
Phường Hòa Xuân,Đường Lỗ Giáng 24,108.20934,15.989052,100.0,5.0,20.0,1,1,1.0,['1'],2990000000
Xã Hòa Phước,Đường Quốc lộ 1,108.20862,15.972838,309.0,10.0,34.0,1,1,3.0,['2'],2990000000
Phường Hòa Xuân,Đường Lỗ Giáng 24,108.20934,15.989052,100.0,5.0,20.0,1,1,1.0,['3'],2990000000
Phường Hòa Khánh Nam,Đường Hoàng Văn Thái,108.15827,16.053888,112.5,4.5,25.0,1,1,7.0,"['1', ' 6']",2990000000
Phường Hòa Khánh Nam,Đường Hoàng Văn Thái,108.15827,16.053888,112.0,4.5,25.0,1,1,7.0,"['1', ' 6']",2990000000
Xã Hòa Châu,Đường Quốc lộ 1,108.19277,15.99378,309.0,10.0,27.0,1,1,6.0,"['1', ' 2', ' 3', ' 5']",2990000000
Phường Hòa Xuân,hằng phương nữ sĩ,108.219955,16.001999,100.0,5.0,20.0,1,1,2.0,['1'],3000000000
Phường Hoà Quý,Đường Lê Đình Chính,108.23593,15.987786,100.0,5.0,20.0,1,1,7.0,['1'],3000000000
Phường Hòa Xuân,Đường Lỗ Giáng 24,108.20934,15.989052,100.0,5.0,20.0,1,1,1.0,['3'],3000000000
Phường Hoà Hải,Đường Vùng Trung 6,108.26023,15.986266,110.0,5.0,22.0,1,1,2.0,['1'],3000000000
Phường Hòa Xuân,Đường Lỗ Giáng 24,108.20934,15.989052,100.0,5.0,20.0,1,1,1.0,['3'],3000000000
Phường Hòa An,Đường Nhơn Hòa 7,108.17368,16.047249,140.0,5.0,28.0,1,1,8.0,['1'],3000000000
Phường Hòa Cường Bắc,Đường Núi Thành,108.22192,16.039656,61.2999,3.5199,17.415239069291744,1,1,4.0,['3'],3000000000
Phường Hòa Xuân,Đường Lỗ Giáng 24,108.20934,15.989052,100.0,5.0,20.0,2,1,1.0,['1'],3000000000
Phường Hoà Hải,Đường Nam Kỳ Khởi Nghĩa,108.267944,15.978092,100.0,5.0,20.0,1,1,3.0,"['1', ' 6']",3000000000
Phường Hoà Hải,Đường Bát Nàn Công Chúa,108.27086,15.980622,100.0,5.0,20.0,1,1,7.0,['1'],3000000000
Phường Hòa Xuân,Đường Nguyễn Đóa,108.214935,15.986797,90.0,5.0,18.0,1,1,2.0,['1'],3000000000
Phường Hòa Minh,Đường Hoà Phú 14,108.16557,16.06731,78.5,5.0,15.7,2,1,4.0,['2'],3000000000
Phường Hòa Hiệp Nam,Đường Trần Văn Quế,108.12539,16.09272,100.0,5.0,20.0,2,1,7.0,['1'],3000000000
Phường Hoà Hải,Đường Đông Trà 1,108.254135,15.980919,100.0,5.0,20.0,1,1,7.0,['1'],3000000000
Phường Hòa Xuân,Đường Nguyễn Quang Lâm,108.21262,15.981222,100.0,5.0,20.0,1,1,2.0,['1'],3030000000
Phường Hòa Xuân,Phạm Duy Tốn,108.219955,16.001999,120.0,6.0,20.0,2,1,3.0,['2'],3050000000
Phường Hoà Hải,Đường Đông Hải 11,108.2704,15.9885235,90.0,5.0,18.0,1,1,3.0,['3'],3050000000
Phường An Khê,Đường Nguyễn Đăng,108.18379,16.056547,97.0,4.55,21.31868131868132,1,1,6.0,"['2', ' 3']",3050000000
Phường Hòa Hiệp Nam,Số 5,108.13014,16.09606,100.0,5.0,20.0,2,1,5.0,['1'],3050000000
Phường Hòa Hiệp Nam,Đường Trung Lập 12,108.1271,16.096186,100.0,5.0,20.0,2,1,5.0,['1'],3050000000
Phường Hòa Xuân,Đường Nguyễn Quang Lâm,108.21262,15.981222,100.0,5.0,20.0,2,1,2.0,['2'],3050000000
Phường Hòa Khê,Đường Hà Huy Tập,108.19202,16.065773,74.0,5.0,14.8,1,1,4.0,['3'],3050000000
Phường Hòa Xuân,Đường Nguyễn Quang Lâm,108.21262,15.981222,100.0,5.0,20.0,1,1,2.0,['1'],3050000000
Phường Hoà Hải,Đường Huỳnh Thị Một,108.26894,15.980813,100.0,5.0,20.0,1,1,5.0,['1'],3050000000
Phường Hòa Minh,Đường Nguyễn Nhược Pháp,108.167175,16.0439,100.0,5.0,20.0,1,1,7.0,"['1', ' 6']",3050000000
Phường Hòa Xuân,Đường Nguyễn Đóa,108.214935,15.986797,90.0,5.0,18.0,2,1,2.0,['1'],3050000000
Phường Hòa Thọ Đông,Đường Phan Sĩ Thực,108.197205,16.011398,90.0,6.0,15.0,2,1,4.0,['1'],3080000000
Phường Hoà Hải,Đường Tây Sơn,108.25689,15.994654,95.0,5.0,19.0,1,1,8.0,['3'],3100000000
Phường Hòa Minh,Đường Lê Sao,108.163765,16.044302,105.0,5.0,25.0,1,1,7.0,['1'],3100000000
Phường Hòa Xuân,Đường Lỗ Giáng 21,108.21475,15.9921055,123.0,5.0,24.6,1,1,1.0,['1'],3100000000
Phường Hòa Xuân,Đường Lỗ Giáng 21,108.21475,15.9921055,123.0,5.0,24.6,1,1,1.0,['3'],3100000000
Phường Hòa Khánh Nam,Đường Đồng Trí 6,108.15957,16.05789,95.0,5.0,19.0,1,1,8.0,"['1', ' 6']",3100000000
Phường Hòa An,Đường Ngô Tử Hạ,108.17703,16.043339,100.0,5.0,20.0,1,1,6.0,['1'],3100000000
Phường Hòa Xuân,Đường Tùng Lâm 5,108.21487,15.987836,115.0,5.0,23.0,2,1,8.0,['1'],3100000000
Phường Hòa Thuận Đông,Đường Núi Thành,108.22094,16.047705,62.0,5.0,12.4,1,1,4.0,['2'],3100000000
Phường Hòa An,Đường Ngô Tử Hạ,108.17703,16.043339,100.0,5.0,20.0,1,1,6.0,['1'],3100000000
Phường Hòa Xuân,Đường Lương Khắc Ninh,108.21419,15.979653,100.0,5.0,20.0,1,1,1.0,['3'],3100000000
Phường Hòa Hiệp Nam,Đường Mê Linh,108.12952,16.09552,86.0,5.0,18.0,1,1,8.0,['3'],3100000000
Phường Hoà Hải,Đường Trần Văn Giảng,108.27065,15.98527,80.0,5.0,16.0,1,1,7.0,['3'],3100000000
Phường Hòa Cường Bắc,Đường Núi Thành,108.22192,16.039656,61.0,3.5,17.0,1,1,4.0,['3'],3100000000
Phường Hòa Thuận Đông,Đường Núi Thành,108.22094,16.047705,62.0,3.5999,18.0,1,1,8.0,['3'],3100000000
Phường Hoà Quý,Đường Hằng Phương Nữ Sĩ,108.23299,15.989405,100.0,5.0,20.0,1,1,5.0,['1'],3100000000
Phường Hòa An,Đường Ngô Tử Hạ,108.17703,16.043339,100.0,5.0,20.0,1,1,6.0,"['1', ' 6']",3100000000
Phường Hòa Khánh Nam,Đường Đồng Trí 6,108.15957,16.05789,95.0,5.0,19.0,1,1,8.0,"['1', ' 6']",3100000000
Phường Hòa Minh,Đường Lê Sao,108.163765,16.044302,105.0,5.0,23.0,1,1,7.0,['1'],3120000000
Phường Hoà Quý,Đường Phi Bình 3,108.23314,16.000376,100.0,5.0,20.0,1,1,8.0,['1'],3150000000
Phường Hòa Xuân,Đường Nguyễn Quang Lâm,108.21262,15.981222,100.0,5.0,20.0,1,1,2.0,['1'],3150000000
Phường Hòa Xuân,Đường Phan Khôi,108.21451,15.984765,100.0,5.0,20.0,2,1,2.0,['2'],3150000000
Phường Thọ Quang,Đường Nam Thọ 3,108.247826,16.092232,50.0,4.0,13.0,1,1,8.0,['3'],3150000000
Phường Hòa Xuân,Đường Phan Du,108.218155,15.980366,100.0,5.0,20.0,2,1,2.0,['1'],3150000000
Phường Hòa Xuân,Đường Lỗ Giáng 10,108.211296,15.997953,103.0,6.0,17.166666666666668,1,1,2.0,['3'],3150000000
Phường Thọ Quang,Đường Nam Thọ 3,108.247826,16.092232,50.0,4.0,13.0,1,1,8.0,['1'],3150000000
Phường Hòa Xuân,Đường Lỗ Giáng 10,108.211296,15.997953,100.0,5.0,20.0,2,1,2.0,['1'],3150000000
Phường Hòa Minh,Đường Chơn Tâm 2,108.15737,16.065292,80.0,5.0,18.0,1,1,4.0,['1'],3150000000
Phường Hòa Minh,Đường Tú Quỳ,108.167534,16.050924,100.0,5.0,20.0,1,1,2.0,['1'],3170000000
Phường Hòa Xuân,Đường Tế Hanh,108.20994,15.987507,92.0,5.0,19.0,1,1,4.0,['1'],3180000000
Phường Hoà Quý,đường số 5,108.23342,15.982958,100.0,5.0,20.0,2,1,7.0,['2'],3180000000
Phường Hòa An,Đường Lê Hiến Mai,108.17548,16.04826,100.0,5.0,20.0,1,1,5.0,['1'],3180000000
Phường Hòa Xuân,Đường Lê Đỉnh,108.21606,15.98838,100.0,5.0,20.0,1,1,1.0,['1'],3190000000
Phường Hòa Minh,Đường Tô Hiệu,108.16584,16.063051,69.0,4.8,18.0,1,1,4.0,"['1', ' 6']",3190000000
Phường Hoà Quý,Đường số 5,108.23342,15.982958,102.0,5.0,20.5,1,1,5.0,['3'],3190000000
Phường Hòa Minh,Đường Tô Hiệu,108.16584,16.063051,69.0,4.8,18.0,1,1,3.0,"['1', ' 6']",3190000000
Phường Hòa Minh,Đường Tô Hiệu,108.16584,16.063051,69.0,4.8,18.0,1,1,8.0,"['1', ' 6']",3190000000
Phường Hoà Quý,Đường số 5,108.23342,15.982958,100.0,5.0,20.0,1,1,7.0,['1'],3190000000
Phường Hòa Minh,Đường Tô Hiệu,108.16584,16.063051,69.0,4.8,18.0,1,1,4.0,"['1', ' 6']",3190000000
Phường Hoà Quý,Đường Thâm Tâm,108.234215,15.999946,100.0,5.0,20.0,1,1,5.0,['1'],3190000000
Phường Hòa Hiệp Nam,Số 5,108.13014,16.09606,100.0,5.0,20.0,2,1,5.0,['1'],3199990000
Phường Hòa Hiệp Nam,Đường Trần Văn Quế,108.12539,16.09272,100.0,5.0,20.0,2,1,6.0,['1'],3200000000
Phường Hoà Hải,Đường Đông Hải 5,108.26842,15.991118,100.0,5.0,20.0,2,1,7.0,['1'],3200000000
Phường Hòa Hiệp Nam,Đường Trần Văn Quế,108.12539,16.09272,100.0,5.0,20.0,2,1,6.0,['1'],3200000000
Phường Hòa Hiệp Nam,Số 5,108.13014,16.09606,100.0,5.0,20.0,2,1,8.0,['2'],3200000000
Phường Hoà Quý,Đường Võ Chí Công,108.23306,15.999066,100.0,5.0,20.0,1,1,2.0,['1'],3200000000
Phường Hòa Minh,Đường Nguyễn Minh Không,108.16589,16.0532,125.0,5.0,25.0,1,1,7.0,['1'],3200000000
Phường Hòa Minh,Hoà Phú 10,108.164185,16.066536,85.0,5.0,17.0,1,1,6.0,['1'],3200000000
Phường Khuê Mỹ,Đường Nguyễn Đình Chiểu,108.24513,16.027998,69.0,4.0,17.0,1,1,5.0,['1'],3200000000
Phường Hòa Hiệp Nam,Đường Võ Tự,108.12908,16.096098,125.0,5.0,25.0,2,1,6.0,['1'],3200000000
Phường Hòa Thọ Đông,Đường Nguyễn Đức Thiệu,108.200874,16.008677,100.0,5.0,20.0,1,1,6.0,['3'],3200000000
Phường Hoà Quý,Đường Minh Mạng,108.24368,16.010834,110.0,5.0,22.0,1,1,1.0,['3'],3200000000
Phường Hoà Quý,Đường Phi Bình 6,108.2354,15.999244,110.0,5.5,20.0,1,1,6.0,"['1', ' 6']",3200000000
Phường Hoà Quý,Đường Thâm Tâm,108.234215,15.999946,100.0,5.0,20.0,1,1,6.0,['1'],3200000000
Phường Hòa Xuân,Đường Phan Khôi,108.21451,15.984765,100.0,5.0,20.0,1,1,1.0,['1'],3200000000
Phường Hoà Quý,Đường Lê Trí Viễn,108.23372,15.988151,100.0,5.0,20.0,1,1,8.0,"['1', ' 6']",3200000000
Xã Hòa Nhơn,Quốc Lộ 14B _ Trường Sơn,108.12508,16.010254,132.0,6.0,22.0,1,1,3.0,"['1', ' 2', ' 3', ' 6']",3200000000
Phường Hoà Quý,MT Lưu Quang Vũ,108.23342,15.982958,99.3,5.0,20.0,2,1,7.0,['1'],3200000000
Phường Hòa Cường Bắc,Đường Núi Thành,108.22192,16.039656,55.0,4.0,14.0,1,1,7.0,['3'],3200000000
Phường Hoà Hải,Đường Đông Hải 5,108.26842,15.991118,90.0,5.0,18.0,1,1,3.0,['3'],3200000000
Phường Hòa Xuân,Đường Nguyễn Đóa,108.214935,15.986797,90.0,5.0,18.0,1,1,5.0,['3'],3200000000
Phường An Hải Bắc,Đường An Hải Bắc,108.23931,16.0677,50.0,5.0,10.0,1,1,5.0,['1'],3200000000
Phường Hòa An,Đường Nhơn Hòa 7,108.17368,16.047249,140.0,5.0,28.0,1,1,8.0,['1'],3200000000
Phường Hoà Quý,Đường Thâm Tâm,108.234215,15.999946,110.0,5.5,20.0,1,1,7.0,['1'],3220000000
Phường Hòa Xuân,Đường Nguyễn Văn Ngọc,108.21592,15.982435,100.0,5.0,20.0,1,1,1.0,['1'],3220000000
Phường Hòa Xuân,Đường Cẩm Nam 5,108.21078,16.003384,80.0,5.0,16.0,1,1,1.0,['1'],3220000000
Phường Hòa Xuân,Đường Cẩm Nam 5,108.21078,16.003384,80.0,5.0,16.0,2,1,1.0,['1'],3220000000
Phường Hòa Xuân,Đường Nguyễn Văn Ngọc,108.21592,15.982435,100.0,5.0,20.0,1,1,1.0,['1'],3230000000
Phường Tam Thuận,Đường Trần Cao Vân,108.20686,16.072126,53.0,4.69,12.0,1,1,1.0,['3'],3230000000
Phường Hòa Minh,HÒA PHÚ,108.170746,16.067358,90.0,5.0,18.0,1,1,3.0,['1'],3250000000
Phường Hòa Hiệp Bắc,Đường Nguyễn Lương Bằng,108.12502,16.118422,120.0,5.0,24.0,2,1,3.0,['1'],3250000000
Phường Hoà Quý,Đường Võ Chí Công,108.23306,15.999066,110.0,5.0,22.0,1,1,8.0,['1'],3250000000
Phường Hoà Hải,Đường Nam Kỳ Khởi Nghĩa,108.26717,15.98728,90.0,5.0,18.0,2,1,4.0,['2'],3250000000
Phường Tam Thuận,Đường Trần Cao Vân,108.20686,16.072126,53.0,5.0,10.6,1,1,8.0,['3'],3250000000
Phường Xuân Hà,Đường Trần Cao Vân,108.19425,16.0712,53.2,5.0,10.64,1,1,1.0,['2'],3250000000
Phường Hòa Xuân,Đường Phan Khôi,108.21451,15.984765,100.0,5.0,20.0,1,1,8.0,['1'],3250000000
